player,TD,Z1D,Z2D,Z3D,Z4D,Z5D,HSR_count,sprint_count,max_speed,match_date,jersey_number,position,team_name,is_starting,substitute_time,total_playing_time,total_match_time
RASHFORD MARCUS,3229.6,1122.0,1513.7,335.6,173.1,85.3,36.0,17.0,32.3,2022-12-04,11.0,FW,England,False,65.0,25.0,90.0
PHILLIPS KALVIN,1765.2,367.2,915.8,421.5,60.5,0.0,33.0,6.0,23.2,2022-12-04,14.0,MF,England,False,82.0,8.0,90.0
DIER ERIC,1934.2,618.5,854.9,387.4,73.3,0.0,30.0,7.0,24.2,2022-12-04,15.0,DF,England,False,0.0,0.0,90.0
MOUNT MASON,2384.1,642.5,1140.8,345.5,179.3,76.1,35.0,18.0,29.0,2022-12-04,19.0,MF,England,False,0.0,0.0,90.0
TURNER MATT,5061.2,3940.6,941.9,105.3,60.2,12.7,13.0,6.0,27.4,2022-11-25,1.0,GK,USA,True,78.0,78.0,90.0
DEST SERGINO,8976.9,2590.7,4413.9,1227.1,592.5,152.6,106.0,45.0,32.7,2022-11-25,2.0,DF,USA,True,0.0,90.0,90.0
ZIMMERMAN WALKER,9945.8,3280.1,5152.9,1187.5,282.5,42.8,104.0,27.0,33.0,2022-11-25,3.0,DF,USA,True,0.0,90.0,90.0
ADAMS TYLER,11706.2,3325.7,4979.8,2295.6,760.9,343.0,194.0,67.0,32.0,2022-11-25,4.0,MF,USA,True,0.0,90.0,90.0
ROBINSON ANTONEE,10532.2,3877.9,4039.1,1400.8,705.7,508.7,141.0,68.0,34.4,2022-11-25,5.0,DF,USA,True,0.0,90.0,90.0
MUSAH YUNUS,12033.3,3640.1,5076.8,2245.4,889.3,181.7,183.0,63.0,31.1,2022-11-25,6.0,MF,USA,True,0.0,90.0,90.0
MCKENNIE WESTON,9608.7,3057.5,4396.9,1350.0,600.5,203.7,125.0,42.0,30.7,2022-11-25,8.0,MF,USA,True,77.0,77.0,90.0
PULISIC CHRISTIAN,11847.5,3605.2,5263.9,1773.6,869.6,335.3,155.0,59.0,33.0,2022-11-25,10.0,FW,USA,True,0.0,90.0,90.0
REAM TIM,9545.0,3843.8,3986.0,1295.3,369.4,50.6,109.0,31.0,27.5,2022-11-25,13.0,DF,USA,True,0.0,90.0,90.0
WRIGHT HAJI,10313.0,2782.5,5019.3,1850.2,571.3,88.7,161.0,45.0,32.2,2022-11-25,19.0,FW,USA,True,83.0,83.0,90.0
WEAH TIMOTHY,9860.0,2904.7,4439.9,1506.6,712.9,296.8,126.0,54.0,34.6,2022-11-25,21.0,FW,USA,True,83.0,83.0,90.0
REYNA GIOVANNI,1550.9,334.7,771.6,331.6,99.9,13.0,26.0,8.0,27.7,2022-11-25,7.0,FW,USA,False,83.0,7.0,90.0
AARONSON BRENDEN,2367.1,530.9,1110.2,439.8,258.0,28.2,36.0,15.0,28.5,2022-11-25,11.0,MF,USA,False,77.0,13.0,90.0
MOORE SHAQ,2021.1,609.4,844.0,343.6,162.1,61.8,30.0,17.0,29.1,2022-11-25,18.0,DF,USA,False,78.0,12.0,90.0
SARGENT JOSH,1452.6,371.3,627.1,264.7,148.2,41.4,25.0,12.0,27.7,2022-11-25,24.0,FW,USA,False,0.0,0.0,90.0
PICKFORD JORDAN,4894.2,3755.4,1016.5,106.2,15.7,0.0,15.0,2.0,22.9,2022-11-25,1.0,GK,England,True,0.0,90.0,90.0
SHAW LUKE,10245.0,3799.9,4198.4,1228.4,696.7,321.7,115.0,51.0,32.4,2022-11-25,3.0,DF,England,True,0.0,90.0,90.0
RICE DECLAN,12086.8,3182.5,6082.1,2046.3,617.6,158.3,181.0,47.0,30.8,2022-11-25,4.0,MF,England,True,0.0,90.0,90.0
STONES JOHN,9900.4,3624.5,4113.6,1539.5,494.0,127.7,137.0,40.0,29.4,2022-11-25,5.0,DF,England,True,0.0,90.0,90.0
MAGUIRE HARRY,9754.0,3598.2,4615.6,1055.4,372.6,111.2,93.0,32.0,28.5,2022-11-25,6.0,DF,England,True,0.0,90.0,90.0
KANE HARRY,10314.3,3773.0,4952.9,1061.3,402.3,125.8,90.0,28.0,33.0,2022-11-25,9.0,FW,England,True,0.0,90.0,90.0
STERLING RAHEEM,7707.0,3025.0,2749.1,1160.7,532.6,240.5,104.0,41.0,32.7,2022-11-25,10.0,FW,England,True,68.0,68.0,90.0
TRIPPIER KIERAN,10833.6,3584.8,4835.0,1336.9,775.7,302.3,121.0,52.0,31.3,2022-11-25,12.0,DF,England,True,0.0,90.0,90.0
SAKA BUKAYO,8881.8,3209.9,3494.1,1234.6,589.7,353.5,104.0,47.0,32.3,2022-11-25,17.0,FW,England,True,78.0,78.0,90.0
MOUNT MASON,11038.2,3548.8,4611.8,1618.2,853.3,406.2,134.0,62.0,32.2,2022-11-25,19.0,MF,England,True,0.0,90.0,90.0
BELLINGHAM JUDE,8630.0,2719.3,3408.9,1525.8,851.8,123.4,121.0,56.0,32.2,2022-11-25,22.0,MF,England,True,69.0,69.0,90.0
GREALISH JACK,2984.8,956.6,1199.6,540.8,219.1,68.9,43.0,18.0,29.1,2022-11-25,7.0,FW,England,False,68.0,22.0,90.0
HENDERSON JORDAN,3205.9,1090.7,1109.3,590.5,314.2,101.3,50.0,23.0,28.1,2022-11-25,8.0,MF,England,False,69.0,21.0,90.0
RASHFORD MARCUS,1917.7,566.1,796.4,295.9,137.3,122.0,27.0,14.0,33.8,2022-11-25,11.0,FW,England,False,78.0,12.0,90.0
LLORIS HUGO,5096.6,4019.7,1014.2,50.5,12.7,0.0,8.0,1.0,22.1,2022-11-26,1.0,GK,France,True,75.0,75.0,90.0
VARANE RAPHAEL,7412.4,3432.7,3043.5,613.0,265.4,57.8,58.0,23.0,27.4,2022-11-26,4.0,DF,France,True,0.0,90.0,90.0
KOUNDE JULES,10858.2,3905.7,4653.8,1569.0,573.3,157.4,143.0,46.0,33.0,2022-11-26,5.0,DF,France,True,43.0,43.0,90.0
GRIEZMANN ANTOINE,10670.8,4222.5,4244.9,1491.8,573.0,138.7,121.0,43.0,29.0,2022-11-26,7.0,FW,France,True,0.0,90.0,90.0
TCHOUAMENI AURELIEN,11583.3,3815.5,5161.5,1969.2,528.2,108.9,168.0,35.0,32.9,2022-11-26,8.0,MF,France,True,0.0,90.0,90.0
GIROUD OLIVIER,6660.0,2789.9,2356.3,867.1,402.3,245.1,85.0,33.0,30.7,2022-11-26,9.0,FW,France,True,63.0,63.0,90.0
MBAPPE KYLIAN,8106.7,4260.9,2185.6,845.5,422.4,393.2,77.0,44.0,35.2,2022-11-26,10.0,FW,France,True,86.0,86.0,90.0
DEMBELE OUSMANE,7860.7,3058.6,2840.1,1127.2,547.1,287.7,99.0,52.0,31.7,2022-11-26,11.0,FW,France,True,75.0,75.0,90.0
RABIOT ADRIEN,11686.7,4140.6,4781.0,1733.1,818.1,215.0,146.0,64.0,33.4,2022-11-26,14.0,MF,France,True,0.0,90.0,90.0
UPAMECANO DAYOT,10111.8,3990.1,4241.9,1193.2,384.2,302.3,125.0,49.0,34.3,2022-11-26,18.0,DF,France,True,0.0,90.0,90.0
HERNANDEZ THEO,9969.8,3975.9,3807.5,1128.6,560.3,496.5,113.0,55.0,33.7,2022-11-26,22.0,DF,France,True,0.0,90.0,90.0
COMAN KINGSLEY,2447.8,905.9,992.8,293.7,128.0,127.3,34.0,13.0,33.0,2022-11-26,20.0,FW,France,False,75.0,15.0,90.0
KONATE IBRAHIMA,2134.6,974.2,765.0,337.5,57.8,0.0,25.0,6.0,22.7,2022-11-26,24.0,DF,France,False,75.0,15.0,90.0
THURAM MARCUS,3903.1,1336.4,1624.1,610.8,156.5,174.9,55.0,16.0,34.6,2022-11-26,26.0,FW,France,False,63.0,27.0,90.0
ANDERSEN JOACHIM,9912.1,3849.8,4104.6,1151.8,567.0,238.9,110.0,41.0,30.8,2022-11-26,2.0,DF,Denmark,True,0.0,90.0,90.0
NELSSON VICTOR,9504.1,3915.7,4080.1,930.5,440.0,137.8,89.0,31.0,31.1,2022-11-26,3.0,DF,Denmark,True,0.0,90.0,90.0
MAEHLE JOAKIM,11140.0,4044.9,4196.4,1659.9,905.7,333.1,143.0,64.0,31.3,2022-11-26,5.0,DF,Denmark,True,0.0,90.0,90.0
CHRISTENSEN ANDREAS,9211.0,3716.6,4310.8,700.0,337.1,147.4,75.0,27.0,31.8,2022-11-26,6.0,DF,Denmark,True,0.0,90.0,90.0
ERIKSEN CHRISTIAN,11882.7,3667.0,5734.6,1739.6,590.6,152.1,143.0,46.0,30.4,2022-11-26,10.0,MF,Denmark,True,0.0,90.0,90.0
KRISTENSEN RASMUS,10135.9,3795.9,4139.5,1389.6,687.2,123.7,128.0,49.0,29.8,2022-11-26,13.0,MF,Denmark,True,0.0,90.0,90.0
DAMSGAARD MIKKEL,8651.6,2670.7,3991.0,1161.9,609.1,219.8,96.0,47.0,32.9,2022-11-26,14.0,MF,Denmark,True,73.0,73.0,90.0
CORNELIUS ANDREAS,5389.9,2076.7,2359.2,537.4,332.0,84.6,58.0,24.0,33.0,2022-11-26,21.0,FW,Denmark,True,46.0,46.0,90.0
HOJBJERG PIERRE-EMILE,10571.9,3810.1,4517.4,1377.5,619.5,247.4,110.0,41.0,32.8,2022-11-26,23.0,MF,Denmark,True,0.0,90.0,90.0
LINDSTROM JESPER,10242.7,3829.7,3612.6,1484.2,1032.5,284.7,145.0,82.0,31.6,2022-11-26,25.0,FW,Denmark,True,85.0,85.0,90.0
BRAITHWAITE MARTIN,5801.2,2107.0,2570.5,775.0,305.7,42.9,75.0,27.0,32.8,2022-11-26,9.0,FW,Denmark,False,0.0,0.0,90.0
DOLBERG KASPER,2586.4,832.3,1267.4,304.4,157.3,24.8,25.0,11.0,29.8,2022-11-26,12.0,FW,Denmark,False,85.0,5.0,90.0
NORGAARD CHRISTIAN,1716.4,337.3,992.3,181.1,120.2,85.8,17.0,9.0,27.8,2022-11-26,15.0,MF,Denmark,False,0.0,0.0,90.0
BAH ALEXANDER,762.4,151.6,343.0,129.0,118.3,20.6,11.0,4.0,29.2,2022-11-26,26.0,DF,Denmark,False,0.0,0.0,90.0
BOUNOUYASSINE,5387.4,4061.0,1168.0,135.8,22.6,0.0,14.0,2.0,23.8,2022-12-14,1.0,GK,Morocco,True,0.0,90.0,90.0
HAKIMI ACHRAF,10662.1,3852.2,4500.5,1337.0,693.0,280.4,114.0,57.0,32.9,2022-12-14,2.0,DF,Morocco,True,0.0,90.0,90.0
MAZRAOUI NOUSSAIR,5137.1,1733.8,2303.0,684.3,292.8,123.8,54.0,25.0,30.3,2022-12-14,3.0,DF,Morocco,True,0.0,90.0,90.0
AMRABAT SOFYAN,11282.7,3731.2,5134.8,1469.0,674.7,271.9,129.0,56.0,33.4,2022-12-14,4.0,MF,Morocco,True,0.0,90.0,90.0
SAISS ROMAIN,2100.4,852.1,928.6,249.5,60.9,9.2,22.0,3.0,26.5,2022-12-14,6.0,DF,Morocco,True,21.0,21.0,90.0
ZI YECH HAKIM,9855.0,3806.0,3666.0,1278.2,766.7,337.0,123.0,50.0,30.2,2022-12-14,7.0,MF,Morocco,True,0.0,90.0,90.0
OUNAHI AZZEDINE,11738.5,3522.7,5109.8,2148.1,777.1,179.6,177.0,54.0,31.3,2022-12-14,8.0,MF,Morocco,True,0.0,90.0,90.0
BOUFAL SOFIANE,7605.1,2594.9,3471.0,949.9,477.6,111.8,87.0,35.0,31.2,2022-12-14,17.0,FW,Morocco,True,67.0,67.0,90.0
EL YAMI Q JAWAD,9533.8,4454.2,3276.8,1045.9,537.7,219.3,97.0,44.0,34.3,2022-12-14,18.0,DF,Morocco,True,0.0,90.0,90.0
EN-NESYRI YOUSSEF,7802.4,2417.2,3843.4,893.4,476.7,171.7,93.0,41.0,32.0,2022-12-14,19.0,FW,Morocco,True,0.0,90.0,90.0
DARI ACHRAF,9819.1,3943.4,4327.3,823.8,523.4,201.3,77.0,42.0,31.9,2022-12-14,20.0,DF,Morocco,True,0.0,90.0,90.0
HAMDALLAHABDERRAZAK,3249.2,939.0,1522.6,578.7,153.4,55.6,50.0,15.0,29.1,2022-12-14,9.0,FW,Morocco,False,66.0,24.0,90.0
ABOUKHLAL ZAKARIA,3323.2,1033.5,1398.1,475.5,308.7,107.7,49.0,26.0,31.8,2022-12-14,15.0,FW,Morocco,False,78.0,12.0,90.0
AMALLAHSELIM,7132.5,2087.7,3468.6,1084.9,391.6,99.9,90.0,32.0,30.4,2022-12-14,16.0,MF,Morocco,False,21.0,69.0,90.0
EZZALZOULI ABDE,2134.1,729.0,769.3,344.0,219.6,72.1,33.0,17.0,28.4,2022-12-14,21.0,MF,Morocco,False,67.0,23.0,90.0
ATTIAT-ALLAHYAHYA,5696.2,1829.1,2470.5,773.0,476.2,148.1,68.0,33.0,30.6,2022-12-14,25.0,DF,Morocco,False,46.0,44.0,90.0
LLORIS HUGO,4774.9,3819.9,927.3,19.6,8.1,0.0,3.0,1.0,21.4,2022-12-14,1.0,GK,France,True,0.0,90.0,90.0
VARANE RAPHAEL,9488.3,4093.2,4288.7,768.5,289.4,49.3,69.0,27.0,31.5,2022-12-14,4.0,DF,France,True,0.0,90.0,90.0
KOUNDEJULES,10636.7,3747.3,4656.8,1579.6,571.2,81.9,127.0,41.0,28.1,2022-12-14,5.0,DF,France,True,0.0,90.0,90.0
GRI EZMANN ANTOINE,11166.3,4303.5,4182.9,1915.0,579.5,185.4,139.0,45.0,30.7,2022-12-14,7.0,FW,France,True,0.0,90.0,90.0
TCHOUAMENI AURE LIEN,11711.0,3701.8,5176.3,2020.1,664.0,148.7,167.0,49.0,30.0,2022-12-14,8.0,MF,France,True,0.0,90.0,90.0
GIROUD OLIVIER,7099.6,2944.2,2610.5,901.6,492.0,151.2,94.0,39.0,30.4,2022-12-14,9.0,FW,France,True,65.0,65.0,90.0
MBAPPE KYLIAN,8475.6,4161.5,2513.0,889.9,474.6,435.6,83.0,46.0,35.2,2022-12-14,10.0,FW,France,True,0.0,90.0,90.0
DEMBELEOUSMANE,9253.4,3076.7,3542.2,1395.4,793.0,445.1,114.0,55.0,35.3,2022-12-14,11.0,FW,France,True,79.0,79.0,90.0
FOFANA YOUSSOUF,10554.1,3970.5,4751.5,1277.0,389.4,165.7,129.0,41.0,30.7,2022-12-14,13.0,DF,France,True,0.0,90.0,90.0
HERNANDEZ THEO,9557.3,3623.2,4070.4,901.3,572.5,389.9,87.0,50.0,32.3,2022-12-14,22.0,DF,France,True,5.0,5.0,90.0
KONATE1BRAHIMA,8806.7,4032.6,3516.5,819.9,340.8,96.9,82.0,29.0,31.2,2022-12-14,0.0,0,0,0,0.0,0.0,0.0
KOLO MUANI RANDAL,2061.5,682.2,749.6,324.1,168.2,137.7,26.0,17.0,34.9,2022-12-14,12.0,FW,France,False,79.0,11.0,90.0
T HURAM MARCUS,3286.4,1313.3,1347.4,364.5,131.8,129.2,35.0,14.0,30.8,2022-12-14,26.0,FW,France,False,65.0,25.0,90.0
SZCZESNY WOJCIECH,3921.6,3066.3,677.3,160.8,17.6,0.0,21.0,3.0,21.5,2022-12-04,1.0,GK,Poland,True,0.0,90.0,90.0
CASH MATTY,9497.6,3783.8,3782.9,967.8,590.8,372.3,97.0,61.0,33.8,2022-12-04,2.0,DF,Poland,True,88.0,88.0,90.0
LEWANDOWSKI ROBERT,10322.1,4830.7,3936.8,1026.0,426.3,101.2,92.0,32.0,28.3,2022-12-04,9.0,FW,Poland,True,0.0,90.0,90.0
KRYCHOWIAK GRZEGORZ,8187.8,2819.9,3864.7,958.0,433.1,111.4,87.0,29.0,28.9,2022-12-04,10.0,MF,Poland,True,71.0,71.0,90.0
KAMINSKI JAKUB,7997.4,2435.2,3719.6,1080.5,518.2,243.1,97.0,45.0,32.4,2022-12-04,13.0,MF,Poland,True,87.0,87.0,90.0
KIWIOR JAKUB,8565.1,3061.2,3981.1,1012.4,311.8,198.7,95.0,31.0,30.9,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
GLIK KAMI,8238.4,4013.7,3293.7,715.9,166.4,48.6,59.0,12.0,28.4,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
BERESZYNSKI BARTOSZ,10221.0,3909.5,4180.4,1140.7,723.6,266.8,109.0,59.0,33.0,2022-12-04,18.0,DF,Poland,True,47.0,47.0,90.0
SZYMANSKI SEBASTIAN,7720.0,2301.3,3426.1,1150.3,548.9,294.1,104.0,46.0,31.4,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
ZIELINSKI PIOTR,11141.3,3924.0,4887.7,1583.2,641.7,104.7,150.0,48.0,31.5,2022-12-04,20.0,MF,Poland,True,0.0,90.0,90.0
FRANKOWSKI PRZEMYSLAW,10202.8,3523.0,4279.0,1402.9,724.4,273.4,125.0,58.0,33.2,2022-12-04,24.0,DF,Poland,True,87.0,87.0,90.0
BEDNAREK JAN,1177.8,546.7,439.4,129.6,62.1,0.0,14.0,7.0,24.1,2022-12-04,5.0,DF,Poland,False,87.0,3.0,90.0
BIELIK KRYSTIAN,3082.2,835.6,1690.9,430.6,125.1,0.0,36.0,6.0,25.1,2022-12-04,6.0,MF,Poland,False,71.0,19.0,90.0
MILIK ARKADIUSZ,3602.3,1167.2,1591.5,537.5,256.8,49.0,49.0,25.0,26.9,2022-12-04,7.0,FW,Poland,False,64.0,26.0,90.0
GROSICKI KAMI,1356.1,503.9,452.9,236.0,101.7,61.7,22.0,11.0,30.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
ZALEWSKI NICOLA,2589.0,977.1,971.4,381.1,157.7,101.5,30.0,11.0,31.2,2022-12-04,21.0,DF,Poland,False,71.0,19.0,90.0
ROCHET SERGIO,5061.8,4204.3,742.1,108.8,6.6,0.0,12.0,1.0,21.6,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
GIMENEZ JOSE MARIA,10189.5,4018.7,4422.2,1345.0,335.2,68.3,110.0,29.0,28.7,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
BENTANCUR RODRIGO,3466.6,1327.7,1297.2,575.8,159.1,106.8,45.0,13.0,29.8,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
PELLISTRI FACUNDO,7206.4,2884.7,2626.7,845.3,536.9,313.5,80.0,40.0,34.8,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
SUAREZ LUIS,7207.0,2943.3,2690.4,867.7,510.3,194.6,83.0,34.0,29.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
DE ARRAS CAETA GIORGIAN,9535.4,3554.8,4051.6,1143.3,626.5,159.2,102.0,47.0,30.8,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
NUNEZ DARWIN,9386.5,3634.5,3319.1,1255.9,657.1,519.1,108.0,56.0,34.7,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
VARELA GUILLERMO,10672.0,4156.7,4474.8,1107.8,720.4,212.4,100.0,52.0,32.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
VALVERDEFEDERICO,11175.4,3273.3,5020.0,1848.4,814.7,220.2,150.0,61.0,31.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
OLI VERA MATHIAS,11449.9,4069.3,4647.5,1765.6,628.6,337.8,151.0,56.0,31.9,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
COAT ES SEBASTIAN,8770.0,3996.5,3467.7,962.1,283.3,60.5,81.0,24.0,27.9,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
VECINO MATIAS,9294.2,2402.6,4226.1,2120.0,478.7,66.9,151.0,30.0,28.1,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
DE LA CRUZ NICOLAS,3966.2,1080.4,1775.7,647.3,371.2,91.2,52.0,27.0,29.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
GOMEZ MAXI,2453.1,793.3,1089.9,408.7,126.3,34.8,28.0,8.0,28.8,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
CAVANI EDINSON,4018.5,1205.9,1525.0,845.1,334.7,107.7,59.0,21.0,31.2,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
CANOBBIO AGUSTIN,2639.9,606.7,933.5,460.7,466.2,172.9,45.0,23.0,30.9,2022-12-04,0.0,0,0,0,0.0,0.0,0.0
GONDA SHUICHI,3903.7,3287.3,528.2,82.4,5.9,0.0,11.0,1.0,22.5,2022-11-23,12.0,GK,Japan,True,0.0,90.0,90.0
ITAKURA KOU,9778.1,4148.9,4027.6,953.4,555.4,92.9,90.0,40.0,30.4,2022-11-23,3.0,DF,Japan,True,0.0,90.0,90.0
NAGATOMO YUTO,7205.5,2233.7,3475.2,1014.5,392.7,88.6,91.0,31.0,29.0,2022-11-23,5.0,DF,Japan,True,0.0,90.0,90.0
ENDO WATARU,11957.4,3529.8,5535.1,1915.6,811.9,165.0,166.0,60.0,30.2,2022-11-23,6.0,MF,Japan,True,46.0,46.0,90.0
KUBO TAKEFUSA,5836.6,2069.1,2280.4,800.8,465.2,220.6,78.0,37.0,31.3,2022-11-23,7.0,MF,Japan,True,46.0,46.0,90.0
ITO JUNYA,10444.9,3876.1,4394.2,980.8,825.1,367.7,100.0,65.0,33.9,2022-11-23,8.0,MF,Japan,True,0.0,90.0,90.0
KAMADA DAICHI,12473.5,3823.1,5994.8,1723.8,755.9,177.1,139.0,49.0,30.1,2022-11-23,13.0,MF,Japan,True,0.0,90.0,90.0
TANAKA AO,9685.2,2434.9,4288.6,2094.9,673.1,194.7,162.0,44.0,31.4,2022-11-23,17.0,MF,Japan,True,71.0,71.0,90.0
SAKAI HIROKI,8450.7,3093.8,3460.5,931.3,680.3,284.8,90.0,60.0,32.3,2022-11-23,19.0,DF,Japan,True,74.0,74.0,90.0
YOSHIDA MAYA,10186.2,3934.9,4440.2,1318.1,425.8,67.2,122.0,37.0,30.6,2022-11-23,22.0,DF,Japan,True,0.0,90.0,90.0
MAEDA DAIZEN,8025.8,2338.7,2977.6,1369.2,886.1,454.3,129.0,71.0,33.5,2022-11-23,25.0,FW,Japan,True,57.0,57.0,90.0
DOAN RITSU,3255.8,1012.5,1281.5,649.5,229.2,83.3,50.0,20.0,28.7,2022-11-23,11.0,MF,Japan,False,71.0,19.0,90.0
MITOMA KAORU,4827.2,1619.5,1865.7,727.5,403.6,210.9,70.0,33.0,31.9,2022-11-23,9.0,FW,Japan,False,57.0,33.0,90.0
MINAMINO TAKUMI,2924.5,909.5,1123.0,519.7,234.0,138.0,45.0,17.0,29.3,2022-11-23,18.0,FW,Japan,False,74.0,16.0,90.0
TOMIYASU TAKEHIRO,5834.7,1872.9,2590.0,934.1,322.7,114.9,79.0,29.0,30.0,2022-11-23,16.0,DF,Japan,False,83.0,7.0,90.0
ASANO TAKUMA,5030.1,1390.8,2192.6,717.8,471.8,257.0,67.0,37.0,31.8,2022-11-23,21.0,FW,Japan,False,57.0,33.0,90.0
NEUER MANUEL,5548.4,4039.3,1220.1,167.6,95.4,27.2,20.0,7.0,27.6,2022-11-23,1.0,GK,Germany,True,0.0,90.0,90.0
RUEDIGER ANTONIO,9725.2,4004.8,3871.6,1009.5,582.5,256.7,93.0,41.0,32.8,2022-11-23,2.0,DF,Germany,True,0.0,90.0,90.0
RAUM DAVID,11982.2,3963.7,4689.8,1830.9,927.4,570.4,170.0,74.0,33.8,2022-11-23,3.0,DF,Germany,True,0.0,90.0,90.0
KIMMICH JOSHUA,13193.0,3347.1,6998.9,2117.5,576.5,153.0,172.0,40.0,30.9,2022-11-23,6.0,MF,Germany,True,0.0,90.0,90.0
HAVERTZ KAI,10235.4,2989.8,4581.4,1532.2,761.5,370.5,131.0,64.0,33.4,2022-11-23,7.0,FW,Germany,True,79.0,79.0,90.0
GNABRY SERGE,9668.0,3558.8,3830.4,1202.7,729.9,346.1,120.0,58.0,31.9,2022-11-23,10.0,FW,Germany,True,90.0,90.0,90.0
MUELLER THOMAS,8702.2,2999.7,3671.5,1346.2,588.3,96.6,117.0,44.0,29.2,2022-11-23,13.0,MF,Germany,True,67.0,67.0,90.0
MUSIALA JAMAL,9081.2,3372.8,3762.4,1264.1,438.6,243.4,114.0,40.0,33.8,2022-11-23,14.0,MF,Germany,True,79.0,79.0,90.0
SUELE NIKIAS,10642.5,4054.8,4685.9,1063.2,629.0,209.7,108.0,48.0,32.7,2022-11-23,0.0,0,0,0,0.0,0.0,0.0
GUENDOGAN LLKAY,8645.3,2352.4,4333.0,1439.4,401.1,118.4,126.0,32.0,29.4,2022-11-23,0.0,0,0,0,0.0,0.0,0.0
SCHLOTTERBECK NICO,10185.0,3856.0,4333.7,1331.2,510.3,153.8,120.0,41.0,28.6,2022-11-23,23.0,DF,Germany,True,0.0,90.0,90.0
GORETZKA LEON,3416.9,1222.2,1213.7,670.4,261.7,48.9,55.0,18.0,30.0,2022-11-23,8.0,MF,Germany,False,67.0,23.0,90.0
FUELLKRUG NICIAS,1953.1,752.0,900.4,182.8,100.0,18.0,20.0,7.0,29.0,2022-11-23,0.0,0,0,0,0.0,0.0,0.0
GOETZE MARIO,2364.2,754.6,859.4,444.0,294.6,11.6,37.0,17.0,26.8,2022-11-23,11.0,FW,Germany,False,79.0,11.0,90.0
HOFMANN JONAS,3688.3,980.0,1624.0,651.0,342.6,90.7,53.0,21.0,31.6,2022-11-23,18.0,MF,Germany,False,67.0,23.0,90.0
MOUKOKO YOUSSOUFA,1012.8,331.6,394.0,105.7,152.0,29.6,11.0,10.0,28.8,2022-11-23,26.0,FW,Germany,False,0.0,0.0,90.0
ZIGI LAWRENCE ATI,4256.1,3172.9,975.1,77.0,31.5,0.0,12.0,4.0,23.0,2022-12-02,1.0,GK,Ghana,True,0.0,90.0,90.0
SALISUMOHAMMED,9954.8,4833.0,3257.2,1107.0,497.7,259.8,94.0,36.0,31.1,2022-12-02,4.0,DF,Ghana,True,0.0,90.0,90.0
PART EH' THOMAS,10877.1,3803.7,4840.3,1581.5,552.6,97.9,130.0,38.0,29.0,2022-12-02,0.0,0,0,0,0.0,0.0,0.0
AYEW JORDAN,5359.2,1968.5,2061.7,809.2,307.1,212.8,72.0,24.0,33.3,2022-12-02,9.0,FW,Ghana,True,46.0,46.0,90.0
AYEW ANDRE,5680.1,1827.3,2608.9,840.7,335.7,67.6,75.0,27.0,28.6,2022-12-02,10.0,FW,Ghana,True,46.0,46.0,90.0
RAHMAN BABA,10464.3,3585.1,4115.6,1605.2,858.1,300.3,128.0,63.0,34.1,2022-12-02,17.0,DF,Ghana,True,0.0,90.0,90.0
AMART EY DANIEL,9832.5,3994.0,4212.3,962.6,418.9,244.8,89.0,32.0,33.2,2022-12-02,18.0,DF,Ghana,True,0.0,90.0,90.0
WILLIAMS INAL<I,7347.1,2819.8,2783.1,1048.4,561.3,135.2,92.0,45.0,30.2,2022-12-02,0.0,0,0,0,0.0,0.0,0.0
KUDUS MOHAMMED,10051.5,3841.7,4090.0,1197.1,629.2,293.5,111.0,59.0,32.4,2022-12-02,20.0,MF,Ghana,True,0.0,90.0,90.0
ABDUL SAMED SALIS,8969.0,2473.7,4494.4,1358.8,535.5,107.6,126.0,38.0,30.3,2022-12-02,21.0,MF,Ghana,True,72.0,72.0,90.0
SEIDUALIDU,10187.2,4042.3,3982.2,1153.2,633.6,375.9,111.0,56.0,34.2,2022-12-02,26.0,DF,Ghana,True,0.0,90.0,90.0
ISSAHAKUFATAWU,348.0,56.7,143.2,43.7,104.4,0.0,6.0,5.0,24.9,2022-12-02,7.0,MF,Ghana,False,90.0,0.0,90.0
KYEREH DANIE I-KOFI,3839.3,679.6,1748.8,874.2,443.4,93.7,70.0,30.0,27.0,2022-12-02,0.0,0,0,0,0.0,0.0,0.0
BUKARI OSMAN,5938.9,1926.6,2491.9,775.6,526.8,218.6,71.0,40.0,31.9,2022-12-02,11.0,FW,Ghana,False,46.0,44.0,90.0
